Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
58880	51777,34375	1246	2,73493975903614	1820	9,65060240963856	2014	0,397590361445783	-4736	2,90374003678725	15680	-9,6137339055794	-576	0,353157572041692	-329	-0,656488549618321	43	5,02290076335878	-148	2,25954198473282	317	0,288181818181818	227	-0,206363636363636	-515	-0,525510204081633	
59520	51796,875	1248	2,74698795180723	1819	9,62650602409639	2005	0,506024096385542	-4608	2,82526057633354	15616	-9,57449417535254	-768	0,470876762722256	-314	-0,0152671755725191	1	4,79389312977099	-228	3,48091603053435	325	0,295454545454545	230	-0,209090909090909	-520	-0,530612244897959	
60160	51816,40625	1248	2,91566265060241	1805	9,62650602409639	2003	0,530120481927711	-4992	3,06069895769467	15552	-9,53525444512569	-960	0,58859595340282	-403	0,595419847328244	-39	6,15267175572519	-292	4,45801526717557	319	0,29	217	-0,197272727272727	-514	-0,524489795918367	
60800	51835,9375	1250	2,75903614457831	1818	9,60240963855422	2005	0,506024096385542	-4736	2,90374003678725	15488	-9,49601471489883	-832	0,510116492949111	-666	0,351145038167939	-23	10,1679389312977	-295	4,50381679389313	319	0,29	226	-0,205454545454545	-516	-0,526530612244898	
61440	51855,46875	1250	2,73493975903614	1820	9,60240963855422	2003	0,530120481927711	-4800	2,9429797670141	15488	-9,49601471489883	-832	0,510116492949111	-995	0,0305343511450382	-2	15,1908396946565	-244	3,72519083969466	323	0,293636363636364	211	-0,191818181818182	-516	-0,526530612244898	
62080	51875	1241	2,73493975903614	1820	9,71084337349398	2001	0,55421686746988	-4800	2,9429797670141	15808	-9,69221336603311	-704	0,431637032495402	-1278	1,34351145038168	-88	19,5114503816794	-134	2,04580152671756	320	0,290909090909091	218	-0,198181818181818	-513	-0,523469387755102	
62720	51894,53125	1243	2,87951807228916	1808	9,68674698795181	2010	0,445783132530121	-4928	3,02145922746781	15744	-9,65297363580625	-704	0,431637032495402	-1432	0,809160305343511	-53	21,8625954198473	-25	0,381679389312977	327	0,297272727272727	212	-0,192727272727273	-520	-0,530612244897959	
63360	51914,0625	1238	2,60240963855422	1831	9,74698795180723	2005	0,506024096385542	-4480	2,74678111587983	15680	-9,6137339055794	-704	0,431637032495402	-1625	0,274809160305344	-18	24,8091603053435	21	-0,320610687022901	321	0,291818181818182	212	-0,192727272727273	-511	-0,521428571428571	
64000	51933,59375	1239	2,55421686746988	1835	9,73493975903614	2003	0,530120481927711	-4544	2,78602084610668	15680	-9,6137339055794	-704	0,431637032495402	-1463	-0,412213740458015	27	22,3358778625954	-57	0,870229007633588	317	0,288181818181818	226	-0,205454545454545	-523	-0,533673469387755	
64640	51953,125	1248	2,59036144578313	1832	9,62650602409639	2007	0,481927710843373	-4352	2,66830165542612	15616	-9,57449417535254	-768	0,470876762722256	-1082	-1,06870229007634	70	16,5190839694656	-114	1,74045801526718	325	0,295454545454545	211	-0,191818181818182	-524	-0,53469387755102	
65280	51972,65625	1246	2,69879518072289	1823	9,65060240963856	2006	0,493975903614458	-4544	2,78602084610668	15552	-9,53525444512569	-704	0,431637032495402	-776	-1,81679389312977	119	11,8473282442748	-182	2,77862595419847	313	0,284545454545455	228	-0,207272727272727	-523	-0,533673469387755	
384	51992,1875	1245	2,69879518072289	1823	9,66265060240964	2010	0,445783132530121	-4544	2,78602084610668	15616	-9,57449417535254	-768	0,470876762722256	-803	-2,48854961832061	163	12,2595419847328	-155	2,36641221374046	320	0,290909090909091	230	-0,209090909090909	-522	-0,53265306122449	
1024	52011,71875	1247	2,68674698795181	1824	9,63855421686747	2013	0,409638554216868	-4608	2,82526057633354	15552	-9,53525444512569	-704	0,431637032495402	-909	-2,51908396946565	165	13,8778625954198	-157	2,3969465648855	318	0,289090909090909	213	-0,193636363636364	-514	-0,524489795918367	
1664	52031,25	1250	2,67469879518072	1825	9,60240963855422	2009	0,457831325301205	-4608	2,82526057633354	15552	-9,53525444512569	-576	0,353157572041692	-968	-2,21374045801527	145	14,7786259541985	-168	2,56488549618321	312	0,283636363636364	225	-0,204545454545455	-522	-0,53265306122449	
2304	52050,78125	1247	2,73493975903614	1820	9,63855421686747	2008	0,469879518072289	-4672	2,86450030656039	15616	-9,57449417535254	-640	0,392397302268547	-904	-1,58778625954198	104	13,8015267175573	-225	3,43511450381679	321	0,291818181818182	211	-0,191818181818182	-516	-0,526530612244898	
2944	52070,3125	1242	2,74698795180723	1819	9,69879518072289	2004	0,518072289156627	-4672	2,86450030656039	15616	-9,57449417535254	-832	0,510116492949111	-896	-1,02290076335878	67	13,6793893129771	-215	3,2824427480916	314	0,285454545454545	233	-0,211818181818182	-524	-0,53469387755102	
3584	52089,84375	1248	2,71084337349398	1822	9,62650602409639	1999	0,578313253012048	-4736	2,90374003678725	15616	-9,57449417535254	-960	0,58859595340282	-920	-1,12977099236641	74	14,0458015267176	-224	3,41984732824427	321	0,291818181818182	217	-0,197272727272727	-520	-0,530612244897959	
4224	52109,375	1246	2,72289156626506	1821	9,65060240963856	1997	0,602409638554217	-4544	2,78602084610668	15616	-9,57449417535254	-1152	0,706315144083384	-947	-1,58778625954198	104	14,4580152671756	-227	3,46564885496183	311	0,282727272727273	216	-0,196363636363636	-516	-0,526530612244898	
4864	52128,90625	1242	2,78313253012048	1816	9,69879518072289	1994	0,63855421686747	-4736	2,90374003678725	15616	-9,57449417535254	-960	0,58859595340282	-893	-1,61832061068702	106	13,6335877862595	-204	3,11450381679389	314	0,285454545454545	233	-0,211818181818182	-519	-0,529591836734694	
5504	52148,4375	1244	2,72289156626506	1821	9,67469879518072	1993	0,650602409638554	-4672	2,86450030656039	15616	-9,57449417535254	-896	0,549356223175966	-848	-2,53435114503817	166	12,9465648854962	-219	3,34351145038168	307	0,279090909090909	243	-0,220909090909091	-520	-0,530612244897959	
6144	52167,96875	1248	2,75903614457831	1818	9,62650602409639	1983	0,771084337349398	-4672	2,86450030656039	15680	-9,6137339055794	-1088	0,66707541385653	-763	-3,09923664122137	203	11,6488549618321	-231	3,52671755725191	316	0,287272727272727	210	-0,190909090909091	-510	-0,520408163265306	
6784	52187,5	1245	2,80722891566265	1814	9,66265060240964	1985	0,746987951807229	-4864	2,98221949724096	15552	-9,53525444512569	-1344	0,824034334763949	-707	-3,08396946564885	202	10,793893129771	-246	3,75572519083969	316	0,287272727272727	221	-0,200909090909091	-518	-0,528571428571429	
7424	52207,03125	1243	2,87951807228916	1808	9,68674698795181	1981	0,795180722891566	-4864	2,98221949724096	15616	-9,57449417535254	-1408	0,863274064990803	-745	-3,57251908396947	234	11,3740458015267	-258	3,93893129770992	319	0,29	209	-0,19	-515	-0,525510204081633	
8064	52226,5625	1243	2,80722891566265	1814	9,68674698795181	1976	0,855421686746988	-4864	2,98221949724096	15680	-9,6137339055794	-1216	0,745554874310239	-764	-3,69465648854962	242	11,6641221374046	-248	3,78625954198473	315	0,286363636363636	210	-0,190909090909091	-513	-0,523469387755102	
8704	52246,09375	1251	2,87951807228916	1808	9,59036144578313	1974	0,879518072289157	-5056	3,09993868792152	15552	-9,53525444512569	-1536	0,941753525444513	-745	-4,67175572519084	306	11,3740458015267	-244	3,72519083969466	323	0,293636363636364	211	-0,191818181818182	-518	-0,528571428571429	
9344	52265,625	1263	3,03614457831325	1795	9,44578313253012	1967	0,963855421686747	-4992	3,06069895769467	15296	-9,37829552421827	-1600	0,980993255671367	-743	-5,48091603053435	359	11,3435114503817	-247	3,77099236641221	314	0,285454545454545	209	-0,19	-509	-0,519387755102041	
9984	52285,15625	1248	2,91566265060241	1805	9,62650602409639	1959	1,06024096385542	-5056	3,09993868792152	15616	-9,57449417535254	-1728	1,05947271612508	-905	-4,15267175572519	272	13,8167938931298	-205	3,12977099236641	322	0,292727272727273	226	-0,205454545454545	-516	-0,526530612244898	
10624	52304,6875	1248	2,87951807228916	1808	9,62650602409639	1955	1,10843373493976	-4992	3,06069895769467	15616	-9,57449417535254	-1728	1,05947271612508	-998	-5,46564885496183	358	15,236641221374	-161	2,45801526717557	320	0,290909090909091	209	-0,19	-519	-0,529591836734694	
11264	52324,21875	1237	2,89156626506024	1807	9,75903614457831	1947	1,20481927710843	-4928	3,02145922746781	15872	-9,73145309625996	-1984	1,2164316370325	-915	-6,09160305343511	399	13,969465648855	-162	2,47328244274809	307	0,279090909090909	231	-0,21	-518	-0,528571428571429	
11904	52343,75	1237	2,95180722891566	1802	9,75903614457831	1951	1,1566265060241	-5120	3,13917841814837	15744	-9,65297363580625	-1984	1,2164316370325	-720	-6,68702290076336	438	10,9923664122137	-167	2,54961832061069	315	0,286363636363636	225	-0,204545454545455	-513	-0,523469387755102	
12544	52363,28125	1235	2,91566265060241	1805	9,78313253012048	1951	1,1566265060241	-4928	3,02145922746781	15936	-9,77069282648682	-1920	1,17719190680564	-639	-8,97709923664122	588	9,75572519083969	-251	3,83206106870229	314	0,285454545454545	236	-0,214545454545455	-520	-0,530612244897959	
13184	52382,8125	1237	2,86746987951807	1809	9,75903614457831	1950	1,16867469879518	-4992	3,06069895769467	15744	-9,65297363580625	-1856	1,13795217657879	-535	-10,381679389313	680	8,16793893129771	-307	4,68702290076336	310	0,281818181818182	211	-0,191818181818182	-505	-0,51530612244898	
13824	52402,34375	1239	2,87951807228916	1808	9,73493975903614	1949	1,18072289156627	-4928	3,02145922746781	15680	-9,6137339055794	-1920	1,17719190680564	-426	-11,1450381679389	730	6,50381679389313	-348	5,31297709923664	317	0,288181818181818	210	-0,190909090909091	-509	-0,519387755102041	
14464	52421,875	1240	2,93975903614458	1803	9,72289156626506	1954	1,12048192771084	-5056	3,09993868792152	15808	-9,69221336603311	-1856	1,13795217657879	-360	-10,8854961832061	713	5,49618320610687	-377	5,75572519083969	311	0,282727272727273	242	-0,22	-513	-0,523469387755102	
15104	52441,40625	1243	2,95180722891566	1802	9,68674698795181	1956	1,09638554216867	-5056	3,09993868792152	15744	-9,65297363580625	-1664	1,02023298589822	-425	-11,2977099236641	740	6,48854961832061	-372	5,6793893129771	319	0,29	220	-0,2	-511	-0,521428571428571	
15744	52460,9375	1248	2,96385542168675	1801	9,62650602409639	1960	1,04819277108434	-4992	3,06069895769467	15488	-9,49601471489883	-1792	1,09871244635193	-525	-11,6030534351145	760	8,01526717557252	-396	6,04580152671756	318	0,289090909090909	211	-0,191818181818182	-509	-0,519387755102041	
16384	52480,46875	1253	2,95180722891566	1802	9,56626506024096	1960	1,04819277108434	-4800	2,9429797670141	15488	-9,49601471489883	-1856	1,13795217657879	-572	-10,9923664122137	720	8,73282442748092	-422	6,44274809160305	310	0,281818181818182	224	-0,203636363636364	-503	-0,513265306122449	
17024	52500	1254	2,86746987951807	1809	9,55421686746988	1961	1,03614457831325	-4992	3,06069895769467	15552	-9,53525444512569	-1664	1,02023298589822	-621	-9,72519083969466	637	9,48091603053435	-448	6,83969465648855	321	0,291818181818182	228	-0,207272727272727	-504	-0,514285714285714	
17664	52519,53125	1251	2,81927710843373	1813	9,59036144578313	1957	1,08433734939759	-4864	2,98221949724096	15488	-9,49601471489883	-1728	1,05947271612508	-746	-9,6793893129771	634	11,3893129770992	-471	7,19083969465649	318	0,289090909090909	216	-0,196363636363636	-499	-0,509183673469388	
18304	52539,0625	1251	2,7710843373494	1817	9,59036144578313	1950	1,16867469879518	-4736	2,90374003678725	15552	-9,53525444512569	-1792	1,09871244635193	-815	-8,62595419847328	565	12,4427480916031	-429	6,54961832061069	320	0,290909090909091	217	-0,197272727272727	-497	-0,507142857142857	
18944	52558,59375	1257	2,74698795180723	1819	9,51807228915663	1943	1,25301204819277	-4608	2,82526057633354	15424	-9,45677498467198	-1856	1,13795217657879	-832	-7,89312977099237	517	12,7022900763359	-411	6,27480916030534	308	0,28	253	-0,23	-501	-0,511224489795918	
19584	52578,125	1258	2,7710843373494	1817	9,50602409638554	1943	1,25301204819277	-4800	2,9429797670141	15488	-9,49601471489883	-2176	1,33415082771306	-765	-8,67175572519084	568	11,6793893129771	-331	5,05343511450382	307	0,279090909090909	232	-0,210909090909091	-498	-0,508163265306123	
20224	52597,65625	1262	2,86746987951807	1809	9,45783132530121	1940	1,28915662650602	-4928	3,02145922746781	15232	-9,33905579399141	-2048	1,25567136725935	-716	-8,68702290076336	569	10,9312977099237	-264	4,03053435114504	307	0,279090909090909	221	-0,200909090909091	-500	-0,510204081632653	
20864	52617,1875	1268	2,93975903614458	1803	9,3855421686747	1933	1,37349397590361	-5056	3,09993868792152	15360	-9,41753525444513	-2432	1,49110974862048	-692	-8,44274809160305	553	10,5648854961832	-216	3,29770992366412	319	0,29	229	-0,208181818181818	-498	-0,508163265306123	
21504	52636,71875	1260	2,98795180722892	1799	9,48192771084337	1937	1,32530120481928	-5248	3,21765787860208	15168	-9,29981606376456	-2240	1,37339055793991	-750	-7,2824427480916	477	11,4503816793893	-204	3,11450381679389	315	0,286363636363636	221	-0,200909090909091	-493	-0,503061224489796	
22144	52656,25	1257	2,96385542168675	1801	9,51807228915663	1938	1,31325301204819	-5056	3,09993868792152	15552	-9,53525444512569	-2176	1,33415082771306	-789	-6,68702290076336	438	12,0458015267176	-165	2,51908396946565	321	0,291818181818182	221	-0,200909090909091	-497	-0,507142857142857	
22784	52675,78125	1258	2,89156626506024	1807	9,50602409638554	1932	1,3855421686747	-4928	3,02145922746781	15424	-9,45677498467198	-2304	1,41263028816677	-793	-7,16030534351145	469	12,1068702290076	-148	2,25954198473282	315	0,286363636363636	215	-0,195454545454545	-492	-0,502040816326531	
23424	52695,3125	1266	3	1798	9,40963855421687	1926	1,4578313253012	-5120	3,13917841814837	15360	-9,41753525444513	-2432	1,49110974862048	-724	-6,54961832061069	429	11,0534351145038	-143	2,18320610687023	313	0,284545454545455	224	-0,203636363636364	-493	-0,503061224489796	
24064	52714,84375	1264	3,16867469879518	1784	9,43373493975904	1922	1,50602409638554	-5504	3,3746167995095	15232	-9,33905579399141	-2368	1,45187001839362	-656	-6,03053435114504	395	10,0152671755725	-161	2,45801526717557	318	0,289090909090909	210	-0,190909090909091	-490	-0,5	
24704	52734,375	1260	3,16867469879518	1784	9,48192771084337	1919	1,5421686746988	-5440	3,33537706928265	15296	-9,37829552421827	-2688	1,6480686695279	-819	-3,95419847328244	259	12,5038167938931	-143	2,18320610687023	313	0,284545454545455	217	-0,197272727272727	-489	-0,498979591836735	
25344	52753,90625	1265	3,09638554216868	1790	9,42168674698795	1915	1,59036144578313	-5312	3,25689760882894	15296	-9,37829552421827	-2624	1,60882893930104	-1089	-5,23664122137405	343	16,6259541984733	-183	2,79389312977099	318	0,289090909090909	210	-0,190909090909091	-497	-0,507142857142857	
25984	52773,4375	1269	3,02409638554217	1796	9,37349397590362	1906	1,69879518072289	-5184	3,17841814837523	15232	-9,33905579399141	-2880	1,76578786020846	-1142	-5,43511450381679	356	17,4351145038168	-162	2,47328244274809	318	0,289090909090909	206	-0,187272727272727	-489	-0,498979591836735	
26624	52792,96875	1266	3,08433734939759	1791	9,40963855421687	1901	1,75903614457831	-5376	3,29613733905579	15296	-9,37829552421827	-3008	1,84426732066217	-1047	-5,17557251908397	339	15,9847328244275	-191	2,91603053435114	302	0,274545454545455	233	-0,211818181818182	-494	-0,504081632653061	
27264	52812,5	1268	3,1566265060241	1785	9,3855421686747	1900	1,7710843373494	-5440	3,33537706928265	15168	-9,29981606376456	-3008	1,84426732066217	-919	-4,68702290076336	307	14,030534351145	-203	3,09923664122137	318	0,289090909090909	216	-0,196363636363636	-492	-0,502040816326531	
27904	52832,03125	1271	3,21686746987952	1780	9,34939759036145	1891	1,87951807228916	-5312	3,25689760882894	15168	-9,29981606376456	-3072	1,88350705088903	-909	-5,22137404580153	342	13,8778625954198	-229	3,49618320610687	312	0,283636363636364	225	-0,204545454545455	-493	-0,503061224489796	
28544	52851,5625	1271	3,30120481927711	1773	9,34939759036145	1881	2	-5568	3,41385652973636	15104	-9,26057633353771	-3200	1,96198651134273	-936	-4,70229007633588	308	14,2900763358779	-251	3,83206106870229	312	0,283636363636364	220	-0,2	-483	-0,492857142857143	
29184	52871,09375	1274	3,33734939759036	1770	9,31325301204819	1874	2,08433734939759	-5568	3,41385652973636	15104	-9,26057633353771	-3264	2,00122624156959	-966	-4,65648854961832	305	14,7480916030534	-275	4,19847328244275	313	0,284545454545455	239	-0,217272727272727	-490	-0,5	
29824	52890,625	1270	3,33734939759036	1770	9,36144578313253	1875	2,07228915662651	-5760	3,53157572041692	15296	-9,37829552421827	-3584	2,19742489270386	-1037	-5,05343511450382	331	15,8320610687023	-308	4,70229007633588	311	0,282727272727273	210	-0,190909090909091	-484	-0,493877551020408	
30464	52910,15625	1269	3,33734939759036	1770	9,37349397590362	1877	2,04819277108434	-5760	3,53157572041692	15232	-9,33905579399141	-3456	2,11894543225015	-1057	-5,81679389312977	381	16,1374045801527	-337	5,14503816793893	310	0,281818181818182	211	-0,191818181818182	-487	-0,496938775510204	
31104	52929,6875	1276	3,28915662650602	1774	9,28915662650602	1872	2,10843373493976	-5440	3,33537706928265	15104	-9,26057633353771	-3840	2,35438381361128	-997	-6,82442748091603	447	15,2213740458015	-363	5,54198473282443	308	0,28	245	-0,222727272727273	-482	-0,491836734693878	
31744	52949,21875	1272	3,37349397590361	1767	9,33734939759036	1870	2,13253012048193	-5824	3,57081545064378	15104	-9,26057633353771	-3520	2,15818516247701	-895	-6,93129770992366	454	13,6641221374046	-400	6,10687022900763	316	0,287272727272727	229	-0,208181818181818	-486	-0,495918367346939	
32384	52968,75	1277	3,32530120481928	1771	9,27710843373494	1869	2,14457831325301	-5760	3,53157572041692	14848	-9,10361741263029	-3712	2,27590435315757	-911	-7,72519083969466	506	13,9083969465649	-399	6,09160305343511	303	0,275454545454545	220	-0,2	-485	-0,494897959183674	
33024	52988,28125	1282	3,31325301204819	1772	9,21686746987952	1865	2,19277108433735	-5632	3,45309625996321	14976	-9,182096873084	-3648	2,23666462293072	-938	-8,45801526717557	554	14,3206106870229	-397	6,06106870229008	311	0,282727272727273	217	-0,197272727272727	-478	-0,487755102040816	
33664	53007,8125	1281	3,32530120481928	1771	9,2289156626506	1866	2,18072289156627	-5632	3,45309625996321	14912	-9,14285714285714	-3776	2,31514408338443	-914	-8,01526717557252	525	13,9541984732824	-453	6,91603053435114	308	0,28	221	-0,200909090909091	-474	-0,483673469387755	
34304	53027,34375	1275	3,30120481927711	1773	9,30120481927711	1863	2,21686746987952	-5568	3,41385652973636	15040	-9,22133660331085	-3712	2,27590435315757	-905	-7,61832061068702	499	13,8167938931298	-462	7,05343511450382	315	0,286363636363636	205	-0,186363636363636	-474	-0,483673469387755	
34944	53046,875	1278	3,16867469879518	1784	9,26506024096386	1856	2,30120481927711	-5504	3,3746167995095	14976	-9,182096873084	-3840	2,35438381361128	-948	-7,93893129770992	520	14,4732824427481	-480	7,32824427480916	309	0,280909090909091	211	-0,191818181818182	-474	-0,483673469387755	
35584	53066,40625	1281	3,16867469879518	1784	9,2289156626506	1852	2,34939759036145	-5312	3,25689760882894	14976	-9,182096873084	-3776	2,31514408338443	-931	-8,42748091603053	552	14,2137404580153	-524	8	317	0,288181818181818	210	-0,190909090909091	-480	-0,489795918367347	
36224	53085,9375	1280	3,09638554216868	1790	9,24096385542169	1850	2,37349397590361	-5312	3,25689760882894	14976	-9,182096873084	-3968	2,43286327406499	-919	-7,89312977099237	517	14,030534351145	-526	8,03053435114504	314	0,285454545454545	206	-0,187272727272727	-467	-0,476530612244898	
36864	53105,46875	1283	3,16867469879518	1784	9,20481927710843	1848	2,39759036144578	-5568	3,41385652973636	14912	-9,14285714285714	-3968	2,43286327406499	-839	-8,15267175572519	534	12,8091603053435	-489	7,46564885496183	303	0,275454545454545	227	-0,206363636363636	-476	-0,485714285714286	
37504	53125	1283	3,18072289156627	1783	9,20481927710843	1839	2,50602409638554	-5440	3,33537706928265	14912	-9,14285714285714	-4224	2,58982219497241	-845	-7,78625954198473	510	12,9007633587786	-475	7,25190839694656	315	0,286363636363636	211	-0,191818181818182	-477	-0,486734693877551	
38144	53144,53125	1286	3,24096385542169	1778	9,16867469879518	1831	2,60240963855422	-5696	3,49233599019007	14848	-9,10361741263029	-4416	2,70754138565297	-934	-8,47328244274809	555	14,2595419847328	-496	7,57251908396946	309	0,280909090909091	227	-0,206363636363636	-475	-0,48469387755102	
38784	53164,0625	1282	3,12048192771084	1788	9,21686746987952	1831	2,60240963855422	-5312	3,25689760882894	14784	-9,06437768240343	-4352	2,66830165542612	-998	-8,48854961832061	556	15,236641221374	-466	7,11450381679389	302	0,274545454545455	231	-0,21	-470	-0,479591836734694	
39424	53183,59375	1281	3,12048192771084	1788	9,2289156626506	1830	2,6144578313253	-5504	3,3746167995095	14912	-9,14285714285714	-4416	2,70754138565297	-992	-8,76335877862595	574	15,1450381679389	-464	7,08396946564885	315	0,286363636363636	214	-0,194545454545455	-465	-0,474489795918367	
40064	53203,125	1280	3,08433734939759	1791	9,24096385542169	1823	2,69879518072289	-5312	3,25689760882894	15040	-9,22133660331085	-4480	2,74678111587983	-971	-9,02290076335878	591	14,824427480916	-444	6,77862595419847	311	0,282727272727273	222	-0,201818181818182	-474	-0,483673469387755	
40704	53222,65625	1280	3,12048192771084	1788	9,24096385542169	1823	2,69879518072289	-5312	3,25689760882894	15104	-9,26057633353771	-4544	2,78602084610668	-897	-9,2824427480916	608	13,6946564885496	-428	6,53435114503817	313	0,284545454545455	233	-0,211818181818182	-468	-0,477551020408163	
41344	53242,1875	1289	3,14457831325301	1786	9,13253012048193	1820	2,73493975903614	-5312	3,25689760882894	14848	-9,10361741263029	-4608	2,82526057633354	-802	-10	655	12,2442748091603	-374	5,70992366412214	309	0,280909090909091	209	-0,19	-462	-0,471428571428571	
41984	53261,71875	1288	3,19277108433735	1782	9,14457831325301	1813	2,81927710843373	-5440	3,33537706928265	14656	-8,98589822194972	-4608	2,82526057633354	-830	-8,7175572519084	571	12,6717557251908	-357	5,45038167938931	316	0,287272727272727	227	-0,206363636363636	-466	-0,475510204081633	
42624	53281,25	1291	3,20481927710843	1781	9,10843373493976	1814	2,80722891566265	-5504	3,3746167995095	14720	-9,02513795217658	-4736	2,90374003678725	-938	-8,42748091603053	552	14,3206106870229	-333	5,08396946564885	316	0,287272727272727	204	-0,185454545454545	-463	-0,472448979591837	
43264	53300,78125	1294	3,04819277108434	1794	9,07228915662651	1812	2,83132530120482	-5248	3,21765787860208	14720	-9,02513795217658	-4672	2,86450030656039	-1077	-9,14503816793893	599	16,4427480916031	-283	4,3206106870229	307	0,279090909090909	236	-0,214545454545455	-460	-0,469387755102041	
43904	53320,3125	1296	3,06024096385542	1793	9,04819277108434	1815	2,79518072289157	-5312	3,25689760882894	14592	-8,94665849172287	-4736	2,90374003678725	-1112	-9,02290076335878	591	16,9770992366412	-261	3,98473282442748	309	0,280909090909091	225	-0,204545454545455	-459	-0,468367346938776	
44544	53339,84375	1287	3,07228915662651	1792	9,1566265060241	1817	2,7710843373494	-5312	3,25689760882894	14848	-9,10361741263029	-4800	2,9429797670141	-1008	-8,73282442748092	572	15,3893129770992	-226	3,45038167938931	311	0,282727272727273	215	-0,195454545454545	-464	-0,473469387755102	
45184	53359,375	1290	3,01204819277108	1797	9,12048192771084	1819	2,74698795180723	-5312	3,25689760882894	14848	-9,10361741263029	-4672	2,86450030656039	-927	-8,7175572519084	571	14,1526717557252	-175	2,67175572519084	307	0,279090909090909	208	-0,189090909090909	-455	-0,464285714285714	
45824	53378,90625	1294	3,12048192771084	1788	9,07228915662651	1823	2,69879518072289	-5248	3,21765787860208	14656	-8,98589822194972	-4480	2,74678111587983	-824	-9,52671755725191	624	12,5801526717557	-170	2,59541984732824	299	0,271818181818182	219	-0,199090909090909	-454	-0,463265306122449	
46464	53398,4375	1305	3,09638554216868	1790	8,93975903614458	1816	2,78313253012048	-5376	3,29613733905579	14400	-8,8289393010423	-4672	2,86450030656039	-749	-8,06106870229008	528	11,4351145038168	-117	1,78625954198473	309	0,280909090909091	209	-0,19	-450	-0,459183673469388	
47104	53417,96875	1305	3,1566265060241	1785	8,93975903614458	1811	2,8433734939759	-5312	3,25689760882894	14528	-8,90741876149601	-4736	2,90374003678725	-811	-6,99236641221374	458	12,381679389313	-100	1,52671755725191	311	0,282727272727273	221	-0,200909090909091	-462	-0,471428571428571	
47744	53437,5	1300	3,04819277108434	1794	9	1806	2,90361445783133	-5248	3,21765787860208	14464	-8,86817903126916	-4800	2,9429797670141	-913	-5,83206106870229	382	13,9389312977099	-67	1,02290076335878	311	0,282727272727273	208	-0,189090909090909	-453	-0,462244897959184	
48384	53457,03125	1306	3,03614457831325	1795	8,92771084337349	1802	2,95180722891566	-5120	3,13917841814837	14400	-8,8289393010423	-4928	3,02145922746781	-944	-6,16793893129771	404	14,412213740458	-43	0,656488549618321	302	0,274545454545455	232	-0,210909090909091	-448	-0,457142857142857	
49024	53476,5625	1299	3,04819277108434	1794	9,01204819277108	1805	2,91566265060241	-5248	3,21765787860208	14656	-8,98589822194972	-5056	3,09993868792152	-834	-5,93893129770992	389	12,7328244274809	6	-0,0916030534351145	310	0,281818181818182	222	-0,201818181818182	-457	-0,466326530612245	
49664	53496,09375	1312	3,04819277108434	1794	8,85542168674699	1795	3,03614457831325	-5184	3,17841814837523	14272	-8,7504598405886	-5248	3,21765787860208	-727	-6,87022900763359	450	11,0992366412214	32	-0,488549618320611	298	0,270909090909091	208	-0,189090909090909	-450	-0,459183673469388	
50304	53515,625	1309	3,13253012048193	1787	8,89156626506024	1791	3,08433734939759	-5376	3,29613733905579	14528	-8,90741876149601	-5440	3,33537706928265	-683	-5,75572519083969	377	10,4274809160305	37	-0,564885496183206	296	0,269090909090909	228	-0,207272727272727	-446	-0,455102040816327	
50944	53535,15625	1314	3,19277108433735	1782	8,83132530120482	1785	3,1566265060241	-5568	3,41385652973636	14272	-8,7504598405886	-5184	3,17841814837523	-683	-5,16030534351145	338	10,4274809160305	60	-0,916030534351145	303	0,275454545454545	232	-0,210909090909091	-447	-0,456122448979592	
51584	53554,6875	1310	3,19277108433735	1782	8,87951807228916	1770	3,33734939759036	-5440	3,33537706928265	14400	-8,8289393010423	-5440	3,33537706928265	-778	-3,77099236641221	247	11,8778625954198	74	-1,12977099236641	302	0,274545454545455	210	-0,190909090909091	-436	-0,444897959183674	
52224	53574,21875	1307	3,26506024096386	1776	8,91566265060241	1768	3,36144578313253	-5568	3,41385652973636	14400	-8,8289393010423	-5504	3,3746167995095	-911	-3,38931297709924	222	13,9083969465649	81	-1,23664122137405	300	0,272727272727273	212	-0,192727272727273	-441	-0,45	
52864	53593,75	1306	3,19277108433735	1782	8,92771084337349	1758	3,48192771084337	-5440	3,33537706928265	14464	-8,86817903126916	-5760	3,53157572041692	-1082	-3,52671755725191	231	16,5190839694656	88	-1,34351145038168	297	0,27	227	-0,206363636363636	-444	-0,453061224489796	
53504	53613,28125	1299	3,18072289156627	1783	9,01204819277108	1747	3,6144578313253	-5440	3,33537706928265	14528	-8,90741876149601	-6080	3,7277743715512	-1220	-3,54198473282443	232	18,6259541984733	129	-1,96946564885496	301	0,273636363636364	209	-0,19	-438	-0,446938775510204	
54144	53632,8125	1303	3,19277108433735	1782	8,96385542168675	1746	3,62650602409639	-5440	3,33537706928265	14464	-8,86817903126916	-6080	3,7277743715512	-1273	-4,51908396946565	296	19,4351145038168	134	-2,04580152671756	297	0,27	219	-0,199090909090909	-447	-0,456122448979592	
