Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
54144	87632,8125	1791	-1,46987951807229	2169	3,08433734939759	1286	9,16867469879518	1920	-1,17719190680564	4672	-2,86450030656039	-15872	9,73145309625996	-679	6,97709923664122	-457	10,3664122137405	403	-6,15267175572519	66	0,06	568	-0,516363636363636	-269	-0,274489795918367	
54784	87652,34375	1798	-1,36144578313253	2160	3	1293	9,08433734939759	2176	-1,33415082771306	4672	-2,86450030656039	-15680	9,6137339055794	-476	5,32824427480916	-349	7,26717557251908	314	-4,79389312977099	56	0,0509090909090909	568	-0,516363636363636	-267	-0,272448979591837	
55424	87671,875	1785	-1,27710843373494	2153	3,1566265060241	1293	9,08433734939759	1600	-0,980993255671367	4544	-2,78602084610668	-15680	9,6137339055794	-263	1,89312977099237	-124	4,01526717557252	231	-3,52671755725191	55	0,05	570	-0,518181818181818	-267	-0,272448979591837	
56064	87691,40625	1786	-1,46987951807229	2169	3,14457831325301	1298	9,02409638554217	1920	-1,17719190680564	4800	-2,9429797670141	-15744	9,65297363580625	-506	1,45038167938931	-95	7,72519083969466	198	-3,02290076335878	61	0,0554545454545455	548	-0,498181818181818	-260	-0,26530612244898	
56704	87710,9375	1811	-1,73493975903614	2191	2,8433734939759	1276	9,28915662650602	2432	-1,49110974862048	4416	-2,70754138565297	-15872	9,73145309625996	-551	-3,70992366412214	243	8,41221374045801	75	-1,14503816793893	54	0,0490909090909091	569	-0,517272727272727	-267	-0,272448979591837	
57344	87730,46875	1805	-1,92771084337349	2207	2,91566265060241	1289	9,13253012048193	2688	-1,6480686695279	4352	-2,66830165542612	-15680	9,6137339055794	-299	-3,08396946564885	202	4,56488549618321	-15	0,229007633587786	65	0,0590909090909091	552	-0,501818181818182	-269	-0,274489795918367	
57984	87750	1805	-1,75903614457831	2193	2,91566265060241	1270	9,36144578313253	2496	-1,53034947884733	4288	-2,62906192519926	-15872	9,73145309625996	-263	-1,2824427480916	84	4,01526717557252	36	-0,549618320610687	53	0,0481818181818182	567	-0,515454545454546	-265	-0,270408163265306	
58624	87769,53125	1806	-1,72289156626506	2190	2,90361445783133	1269	9,37349397590362	2368	-1,45187001839362	4480	-2,74678111587983	-16064	9,84917228694053	-142	-2,50381679389313	164	2,16793893129771	83	-1,26717557251908	61	0,0554545454545455	573	-0,520909090909091	-267	-0,272448979591837	
59264	87789,0625	1814	-2,08433734939759	2220	2,80722891566265	1259	9,49397590361446	2944	-1,80502759043532	4160	-2,55058246474555	-16128	9,88841201716738	-244	-2,6412213740458	173	3,72519083969466	-14	0,213740458015267	44	0,04	565	-0,513636363636364	-271	-0,276530612244898	
59904	87808,59375	1816	-1,95180722891566	2209	2,78313253012048	1264	9,43373493975904	2880	-1,76578786020846	4096	-2,5113427345187	-16256	9,96689147762109	-118	-2,45801526717557	161	1,80152671755725	-7	0,106870229007634	52	0,0472727272727273	567	-0,515454545454546	-266	-0,271428571428571	
60544	87828,125	1820	-1,71084337349398	2189	2,73493975903614	1258	9,50602409638554	2560	-1,56958920907419	4224	-2,58982219497241	-16320	10,0061312078479	250	-0,259541984732824	17	-3,81679389312977	31	-0,473282442748092	47	0,0427272727272727	575	-0,522727272727273	-269	-0,274489795918367	
61184	87847,65625	1830	-1,48192771084337	2170	2,6144578313253	1254	9,55421686746988	2112	-1,2949110974862	3968	-2,43286327406499	-16512	10,1238503985285	354	-2,27480916030534	149	-5,40458015267176	-35	0,534351145038168	60	0,0545454545454545	553	-0,502727272727273	-263	-0,268367346938776	
61824	87867,1875	1821	-1,63855421686747	2183	2,72289156626506	1285	9,18072289156627	2432	-1,49110974862048	4160	-2,55058246474555	-15616	9,57449417535254	-2	-2,62595419847328	172	0,0305343511450382	-3	0,0458015267175573	55	0,05	553	-0,502727272727273	-261	-0,266326530612245	
62464	87886,71875	1827	-1,53012048192771	2174	2,65060240963855	1285	9,18072289156627	2112	-1,2949110974862	3840	-2,35438381361128	-15744	9,65297363580625	-163	-4,74809160305344	311	2,48854961832061	31	-0,473282442748092	63	0,0572727272727273	553	-0,502727272727273	-270	-0,275510204081633	
63104	87906,25	1840	-1,36144578313253	2160	2,49397590361446	1301	8,98795180722892	2048	-1,25567136725935	3840	-2,35438381361128	-15360	9,41753525444513	-54	-4,06106870229008	266	0,82442748091603	78	-1,19083969465649	60	0,0545454545454545	556	-0,505454545454545	-261	-0,266326530612245	
63744	87925,78125	1810	-1,63855421686747	2183	2,85542168674699	1331	8,62650602409639	2112	-1,2949110974862	4160	-2,55058246474555	-15040	9,22133660331085	21	-2,85496183206107	187	-0,320610687022901	112	-1,70992366412214	62	0,0563636363636364	567	-0,515454545454546	-270	-0,275510204081633	
64384	87945,3125	1859	-1,27710843373494	2153	2,26506024096386	1327	8,67469879518072	2112	-1,2949110974862	3776	-2,31514408338443	-14656	8,98589822194972	393	-4,54961832061069	298	-6	103	-1,57251908396947	63	0,0572727272727273	552	-0,501818181818182	-269	-0,274489795918367	
65024	87964,84375	1845	-1,08433734939759	2137	2,43373493975904	1294	9,07228915662651	1216	-0,745554874310239	3328	-2,04046597179644	-15360	9,41753525444513	658	-3,6030534351145	236	-10,0458015267176	-26	0,396946564885496	53	0,0481818181818182	577	-0,524545454545455	-268	-0,273469387755102	
128	87984,375	1828	-1,56626506024096	2177	2,63855421686747	1292	9,09638554216868	1792	-1,09871244635193	3968	-2,43286327406499	-15360	9,41753525444513	42	2,70229007633588	-177	-0,641221374045801	66	-1,00763358778626	62	0,0563636363636364	572	-0,52	-268	-0,273469387755102	
768	88003,90625	1855	-1,46987951807229	2169	2,31325301204819	1300	9	2368	-1,45187001839362	3712	-2,27590435315757	-15168	9,29981606376456	-48	-0,458015267175573	30	0,732824427480916	175	-2,67175572519084	55	0,05	571	-0,519090909090909	-262	-0,26734693877551	
1408	88023,4375	1842	-1,34939759036145	2159	2,46987951807229	1286	9,16867469879518	1536	-0,941753525444513	3584	-2,19742489270386	-15808	9,69221336603311	264	0,0916030534351145	-6	-4,03053435114504	113	-1,72519083969466	53	0,0481818181818182	570	-0,518181818181818	-271	-0,276530612244898	
2048	88042,96875	1857	-1,62650602409639	2182	2,28915662650602	1284	9,19277108433735	2240	-1,37339055793991	3456	-2,11894543225015	-16064	9,84917228694053	-8	-0,198473282442748	13	0,122137404580153	39	-0,595419847328244	56	0,0509090909090909	562	-0,510909090909091	-266	-0,271428571428571	
2688	88062,5	1846	-1,62650602409639	2182	2,42168674698795	1275	9,30120481927711	2432	-1,49110974862048	3456	-2,11894543225015	-15872	9,73145309625996	-6	-0,106870229007634	7	0,0916030534351145	69	-1,05343511450382	60	0,0545454545454545	585	-0,531818181818182	-273	-0,278571428571429	
3328	88082,03125	1840	-1,46987951807229	2169	2,49397590361446	1280	9,24096385542169	1920	-1,17719190680564	3840	-2,35438381361128	-15872	9,73145309625996	147	1,49618320610687	-98	-2,24427480916031	136	-2,0763358778626	65	0,0590909090909091	569	-0,517272727272727	-265	-0,270408163265306	
3968	88101,5625	1849	-1,39759036144578	2163	2,3855421686747	1274	9,31325301204819	2176	-1,33415082771306	3648	-2,23666462293072	-16064	9,84917228694053	105	-0,16793893129771	11	-1,6030534351145	132	-2,01526717557252	65	0,0590909090909091	560	-0,509090909090909	-266	-0,271428571428571	
4608	88121,09375	1845	-1,24096385542169	2150	2,43373493975904	1264	9,43373493975904	1600	-0,980993255671367	3584	-2,19742489270386	-16320	10,0061312078479	61	-0,0458015267175573	3	-0,931297709923664	97	-1,48091603053435	58	0,0527272727272727	572	-0,52	-262	-0,26734693877551	
5248	88140,625	1838	-1,3855421686747	2162	2,51807228915663	1266	9,40963855421687	1792	-1,09871244635193	3712	-2,27590435315757	-16320	10,0061312078479	-81	2,74809160305343	-180	1,23664122137405	124	-1,89312977099237	64	0,0581818181818182	571	-0,519090909090909	-266	-0,271428571428571	
5888	88160,15625	1842	-1,40963855421687	2164	2,46987951807229	1269	9,37349397590362	1920	-1,17719190680564	3776	-2,31514408338443	-16128	9,88841201716738	-155	-0,290076335877863	19	2,36641221374046	111	-1,69465648854962	60	0,0545454545454545	562	-0,510909090909091	-266	-0,271428571428571	
6528	88179,6875	1839	-1,19277108433735	2146	2,50602409638554	1274	9,31325301204819	1600	-0,980993255671367	3776	-2,31514408338443	-16128	9,88841201716738	73	-0,732824427480916	48	-1,11450381679389	138	-2,10687022900763	59	0,0536363636363636	571	-0,519090909090909	-263	-0,268367346938776	
7168	88199,21875	1832	-1,08433734939759	2137	2,59036144578313	1280	9,24096385542169	1344	-0,824034334763949	3904	-2,39362354383814	-16000	9,80993255671367	161	-0,106870229007634	7	-2,45801526717557	57	-0,870229007633588	55	0,05	593	-0,539090909090909	-269	-0,274489795918367	
7808	88218,75	1822	-1,08433734939759	2137	2,71084337349398	1287	9,1566265060241	1408	-0,863274064990803	4160	-2,55058246474555	-15808	9,69221336603311	186	-0,82442748091603	54	-2,83969465648855	-18	0,274809160305344	56	0,0509090909090909	561	-0,51	-261	-0,266326530612245	
8448	88238,28125	1842	-1,09638554216867	2138	2,46987951807229	1279	9,25301204819277	1280	-0,784794604537094	3648	-2,23666462293072	-16064	9,84917228694053	444	-0,793893129770992	52	-6,77862595419847	-104	1,58778625954198	49	0,0445454545454545	559	-0,508181818181818	-268	-0,273469387755102	
9088	88257,8125	1857	-1,08433734939759	2137	2,28915662650602	1268	9,3855421686747	1408	-0,863274064990803	3648	-2,23666462293072	-16320	10,0061312078479	239	-2,51908396946565	165	-3,64885496183206	-121	1,84732824427481	58	0,0527272727272727	592	-0,538181818181818	-271	-0,276530612244898	
9728	88277,34375	1861	-1,57831325301205	2178	2,24096385542169	1249	9,6144578313253	1920	-1,17719190680564	3264	-2,00122624156959	-16704	10,2415695892091	-322	-3,06870229007634	201	4,91603053435114	-8	0,122137404580153	67	0,0609090909090909	570	-0,518181818181818	-261	-0,266326530612245	
10368	88296,875	1843	-1,66265060240964	2185	2,4578313253012	1236	9,7710843373494	2176	-1,33415082771306	3456	-2,11894543225015	-16576	10,1630901287554	-555	0,0916030534351145	-6	8,47328244274809	46	-0,702290076335878	49	0,0445454545454545	566	-0,514545454545455	-266	-0,271428571428571	
11008	88316,40625	1850	-1,69879518072289	2188	2,37349397590361	1237	9,75903614457831	2496	-1,53034947884733	3520	-2,15818516247701	-16896	10,3592887798896	-417	-0,106870229007634	7	6,36641221374046	58	-0,885496183206107	59	0,0536363636363636	585	-0,531818181818182	-266	-0,271428571428571	
11648	88335,9375	1834	-1,62650602409639	2182	2,56626506024096	1228	9,86746987951807	2432	-1,49110974862048	3776	-2,31514408338443	-16896	10,3592887798896	-98	-0,106870229007634	7	1,49618320610687	34	-0,519083969465649	62	0,0563636363636364	572	-0,52	-268	-0,273469387755102	
12288	88355,46875	1831	-1,50602409638554	2172	2,60240963855422	1242	9,69879518072289	1856	-1,13795217657879	3968	-2,43286327406499	-16768	10,2808093194359	-60	-0,564885496183206	37	0,916030534351145	36	-0,549618320610687	55	0,05	559	-0,508181818181818	-263	-0,268367346938776	
12928	88375	1846	-1,57831325301205	2178	2,42168674698795	1248	9,62650602409639	2176	-1,33415082771306	3840	-2,35438381361128	-16576	10,1630901287554	-149	-4	262	2,27480916030534	79	-1,20610687022901	55	0,05	581	-0,528181818181818	-267	-0,272448979591837	
13568	88394,53125	1850	-1,48192771084337	2170	2,37349397590361	1266	9,40963855421687	2112	-1,2949110974862	3648	-2,23666462293072	-16512	10,1238503985285	-87	-4,79389312977099	314	1,32824427480916	66	-1,00763358778626	61	0,0554545454545455	561	-0,51	-266	-0,271428571428571	
14208	88414,0625	1856	-1,60240963855422	2180	2,30120481927711	1287	9,1566265060241	2176	-1,33415082771306	3520	-2,15818516247701	-15936	9,77069282648682	1	-5,40458015267176	354	-0,0152671755725191	41	-0,625954198473282	66	0,06	563	-0,511818181818182	-261	-0,266326530612245	
14848	88433,59375	1881	-1,36144578313253	2160	2	1289	9,13253012048193	1920	-1,17719190680564	2816	-1,72654812998161	-15744	9,65297363580625	221	-7,00763358778626	459	-3,37404580152672	-93	1,41984732824427	63	0,0572727272727273	573	-0,520909090909091	-269	-0,274489795918367	
15488	88453,125	1851	-1,20481927710843	2147	2,36144578313253	1283	9,20481927710843	1728	-1,05947271612508	3392	-2,0797057020233	-15744	9,65297363580625	299	1,37404580152672	-90	-4,56488549618321	-210	3,20610687022901	65	0,0590909090909091	556	-0,505454545454545	-266	-0,271428571428571	
16128	88472,65625	1856	-1,44578313253012	2167	2,30120481927711	1270	9,36144578313253	1984	-1,2164316370325	3392	-2,0797057020233	-16256	9,96689147762109	147	2,48854961832061	-163	-2,24427480916031	-137	2,09160305343511	58	0,0527272727272727	571	-0,519090909090909	-266	-0,271428571428571	
16768	88492,1875	1850	-1,19277108433735	2146	2,37349397590361	1272	9,33734939759036	1472	-0,902513795217658	3520	-2,15818516247701	-15936	9,77069282648682	34	1,49618320610687	-98	-0,519083969465649	-98	1,49618320610687	65	0,0590909090909091	570	-0,518181818181818	-267	-0,272448979591837	
17408	88511,71875	1846	-1,28915662650602	2154	2,42168674698795	1279	9,25301204819277	1728	-1,05947271612508	3584	-2,19742489270386	-15936	9,77069282648682	-216	-0,870229007633588	57	3,29770992366412	-142	2,16793893129771	58	0,0527272727272727	574	-0,521818181818182	-272	-0,277551020408163	
18048	88531,25	1846	-1,67469879518072	2186	2,42168674698795	1299	9,01204819277108	2368	-1,45187001839362	3712	-2,27590435315757	-15552	9,53525444512569	-512	-4,41221374045802	289	7,81679389312977	-130	1,98473282442748	61	0,0554545454545455	574	-0,521818181818182	-267	-0,272448979591837	
18688	88550,78125	1847	-1,74698795180723	2192	2,40963855421687	1286	9,16867469879518	2432	-1,49110974862048	3648	-2,23666462293072	-15744	9,65297363580625	-516	-3,83206106870229	251	7,87786259541985	-76	1,16030534351145	53	0,0481818181818182	587	-0,533636363636364	-266	-0,271428571428571	
19328	88570,3125	1850	-1,78313253012048	2195	2,37349397590361	1295	9,06024096385542	2624	-1,60882893930104	3520	-2,15818516247701	-15616	9,57449417535254	-400	-0,0763358778625954	5	6,10687022900763	57	-0,870229007633588	52	0,0472727272727273	579	-0,526363636363636	-277	-0,28265306122449	
19968	88589,84375	1858	-1,69879518072289	2188	2,27710843373494	1291	9,10843373493976	2432	-1,49110974862048	3392	-2,0797057020233	-15680	9,6137339055794	-187	-0,610687022900763	40	2,85496183206107	103	-1,57251908396947	61	0,0554545454545455	558	-0,507272727272727	-274	-0,279591836734694	
20608	88609,375	1861	-1,50602409638554	2172	2,24096385542169	1281	9,2289156626506	2112	-1,2949110974862	3328	-2,04046597179644	-15872	9,73145309625996	-3	0,564885496183206	-37	0,0458015267175573	78	-1,19083969465649	50	0,0454545454545455	580	-0,527272727272727	-267	-0,272448979591837	
21248	88628,90625	1854	-1,71084337349398	2189	2,32530120481928	1285	9,18072289156627	2176	-1,33415082771306	3584	-2,19742489270386	-15680	9,6137339055794	-301	0,763358778625954	-50	4,59541984732824	108	-1,64885496183206	58	0,0527272727272727	583	-0,53	-274	-0,279591836734694	
21888	88648,4375	1855	-1,72289156626506	2190	2,31325301204819	1278	9,26506024096386	2624	-1,60882893930104	3456	-2,11894543225015	-15936	9,77069282648682	-410	-0,763358778625954	50	6,25954198473282	167	-2,54961832061069	58	0,0527272727272727	568	-0,516363636363636	-273	-0,278571428571429	
22528	88667,96875	1854	-1,5421686746988	2175	2,32530120481928	1270	9,36144578313253	2176	-1,33415082771306	3456	-2,11894543225015	-15936	9,77069282648682	-121	0,946564885496183	-62	1,84732824427481	157	-2,3969465648855	51	0,0463636363636364	564	-0,512727272727273	-268	-0,273469387755102	
23168	88687,5	1850	-1,6144578313253	2181	2,37349397590361	1277	9,27710843373494	2112	-1,2949110974862	3648	-2,23666462293072	-16192	9,92765174739424	-24	0,229007633587786	-15	0,366412213740458	95	-1,45038167938931	55	0,05	574	-0,521818181818182	-267	-0,272448979591837	
23808	88707,03125	1856	-1,6144578313253	2181	2,30120481927711	1276	9,28915662650602	2240	-1,37339055793991	3392	-2,0797057020233	-15808	9,69221336603311	-44	-0,183206106870229	12	0,67175572519084	105	-1,6030534351145	59	0,0536363636363636	562	-0,510909090909091	-267	-0,272448979591837	
24448	88726,5625	1845	-1,3855421686747	2162	2,43373493975904	1266	9,40963855421687	1920	-1,17719190680564	3584	-2,19742489270386	-16128	9,88841201716738	52	0,931297709923664	-61	-0,793893129770992	146	-2,22900763358779	55	0,05	563	-0,511818181818182	-269	-0,274489795918367	
25088	88746,09375	1846	-1,56626506024096	2177	2,42168674698795	1283	9,20481927710843	2112	-1,2949110974862	3648	-2,23666462293072	-16064	9,84917228694053	13	1,6793893129771	-110	-0,198473282442748	120	-1,83206106870229	60	0,0545454545454545	559	-0,508181818181818	-272	-0,277551020408163	
25728	88765,625	1847	-1,62650602409639	2182	2,40963855421687	1288	9,14457831325301	2496	-1,53034947884733	3456	-2,11894543225015	-15616	9,57449417535254	-20	-1,29770992366412	85	0,305343511450382	93	-1,41984732824427	59	0,0536363636363636	561	-0,51	-267	-0,272448979591837	
26368	88785,15625	1850	-1,4578313253012	2168	2,37349397590361	1287	9,1566265060241	2112	-1,2949110974862	3648	-2,23666462293072	-15744	9,65297363580625	163	-0,305343511450382	20	-2,48854961832061	76	-1,16030534351145	58	0,0527272727272727	575	-0,522727272727273	-272	-0,277551020408163	
27008	88804,6875	1848	-1,40963855421687	2164	2,39759036144578	1284	9,19277108433735	1856	-1,13795217657879	3712	-2,27590435315757	-15744	9,65297363580625	52	-0,259541984732824	17	-0,793893129770992	93	-1,41984732824427	60	0,0545454545454545	558	-0,507272727272727	-270	-0,275510204081633	
27648	88824,21875	1850	-1,57831325301205	2178	2,37349397590361	1296	9,04819277108434	2048	-1,25567136725935	3520	-2,15818516247701	-15616	9,57449417535254	-231	-0,717557251908397	47	3,52671755725191	17	-0,259541984732824	53	0,0481818181818182	585	-0,531818181818182	-275	-0,280612244897959	
28288	88843,75	1862	-1,72289156626506	2190	2,2289156626506	1278	9,26506024096386	2240	-1,37339055793991	3328	-2,04046597179644	-16064	9,84917228694053	-207	-1,72519083969466	113	3,16030534351145	-10	0,152671755725191	60	0,0545454545454545	579	-0,526363636363636	-273	-0,278571428571429	
28928	88863,28125	1860	-1,56626506024096	2177	2,25301204819277	1273	9,32530120481928	2112	-1,2949110974862	3392	-2,0797057020233	-16000	9,80993255671367	-5	0,83969465648855	-55	0,0763358778625954	-9	0,137404580152672	49	0,0445454545454545	571	-0,519090909090909	-269	-0,274489795918367	
29568	88882,8125	1859	-1,57831325301205	2178	2,26506024096386	1257	9,51807228915663	2176	-1,33415082771306	3392	-2,0797057020233	-16384	10,0453709380748	-61	0,610687022900763	-40	0,931297709923664	-44	0,67175572519084	50	0,0454545454545455	583	-0,53	-273	-0,278571428571429	
30208	88902,34375	1856	-1,7710843373494	2194	2,30120481927711	1256	9,53012048192771	2624	-1,60882893930104	3520	-2,15818516247701	-16384	10,0453709380748	-65	1,22137404580153	-80	0,99236641221374	9	-0,137404580152672	55	0,05	565	-0,513636363636364	-266	-0,271428571428571	
30848	88921,875	1848	-1,57831325301205	2178	2,39759036144578	1256	9,53012048192771	2240	-1,37339055793991	3584	-2,19742489270386	-16448	10,0846106683017	43	1,09923664122137	-72	-0,656488549618321	12	-0,183206106870229	51	0,0463636363636364	583	-0,53	-271	-0,276530612244898	
31488	88941,40625	1851	-1,59036144578313	2179	2,36144578313253	1260	9,48192771084337	2176	-1,33415082771306	3584	-2,19742489270386	-16384	10,0453709380748	-42	1,89312977099237	-124	0,641221374045801	57	-0,870229007633588	59	0,0536363636363636	565	-0,513636363636364	-272	-0,277551020408163	
32128	88960,9375	1849	-1,62650602409639	2182	2,3855421686747	1255	9,54216867469879	2368	-1,45187001839362	3584	-2,19742489270386	-16320	10,0061312078479	-151	-0,122137404580153	8	2,30534351145038	70	-1,06870229007634	50	0,0454545454545455	579	-0,526363636363636	-268	-0,273469387755102	
32768	88980,46875	1854	-1,62650602409639	2182	2,32530120481928	1255	9,54216867469879	2304	-1,41263028816677	3584	-2,19742489270386	-16384	10,0453709380748	-60	0,198473282442748	-13	0,916030534351145	-7	0,106870229007634	55	0,05	579	-0,526363636363636	-270	-0,275510204081633	
33408	89000	1855	-1,6144578313253	2181	2,31325301204819	1258	9,50602409638554	2304	-1,41263028816677	3520	-2,15818516247701	-16512	10,1238503985285	-43	-1,26717557251908	83	0,656488549618321	-27	0,412213740458015	57	0,0518181818181818	570	-0,518181818181818	-272	-0,277551020408163	
34048	89019,53125	1856	-1,65060240963855	2184	2,30120481927711	1268	9,3855421686747	2240	-1,37339055793991	3392	-2,0797057020233	-16320	10,0061312078479	-22	-1,2824427480916	84	0,33587786259542	15	-0,229007633587786	47	0,0427272727272727	589	-0,535454545454545	-274	-0,279591836734694	
34688	89039,0625	1857	-1,5421686746988	2175	2,28915662650602	1266	9,40963855421687	2240	-1,37339055793991	3520	-2,15818516247701	-16256	9,96689147762109	23	-1,38931297709924	91	-0,351145038167939	40	-0,610687022900763	52	0,0472727272727273	592	-0,538181818181818	-278	-0,283673469387755	
35328	89058,59375	1854	-1,4578313253012	2168	2,32530120481928	1273	9,32530120481928	2048	-1,25567136725935	3520	-2,15818516247701	-16064	9,84917228694053	83	-0,442748091603053	29	-1,26717557251908	-2	0,0305343511450382	48	0,0436363636363636	596	-0,541818181818182	-276	-0,281632653061225	
35968	89078,125	1857	-1,53012048192771	2174	2,28915662650602	1268	9,3855421686747	2112	-1,2949110974862	3456	-2,11894543225015	-16192	9,92765174739424	77	-1,31297709923664	86	-1,17557251908397	-20	0,305343511450382	49	0,0445454545454545	570	-0,518181818181818	-265	-0,270408163265306	
36608	89097,65625	1856	-1,6144578313253	2181	2,30120481927711	1270	9,36144578313253	2240	-1,37339055793991	3392	-2,0797057020233	-16128	9,88841201716738	3	-0,83969465648855	55	-0,0458015267175573	-25	0,381679389312977	50	0,0454545454545455	567	-0,515454545454546	-274	-0,279591836734694	
37248	89117,1875	1859	-1,59036144578313	2179	2,26506024096386	1274	9,31325301204819	2240	-1,37339055793991	3520	-2,15818516247701	-16192	9,92765174739424	-96	-0,366412213740458	24	1,46564885496183	26	-0,396946564885496	55	0,05	563	-0,511818181818182	-268	-0,273469387755102	
37888	89136,71875	1858	-1,63855421686747	2183	2,27710843373494	1273	9,32530120481928	2304	-1,41263028816677	3264	-2,00122624156959	-16000	9,80993255671367	-82	-1,80152671755725	118	1,25190839694656	-4	0,0610687022900763	56	0,0509090909090909	583	-0,53	-272	-0,277551020408163	
38528	89156,25	1854	-1,60240963855422	2180	2,32530120481928	1279	9,25301204819277	2112	-1,2949110974862	3456	-2,11894543225015	-16000	9,80993255671367	-16	-0,870229007633588	57	0,244274809160305	-16	0,244274809160305	37	0,0336363636363636	574	-0,521818181818182	-277	-0,28265306122449	
39168	89175,78125	1863	-1,65060240963855	2184	2,21686746987952	1280	9,24096385542169	2368	-1,45187001839362	3328	-2,04046597179644	-16000	9,80993255671367	-112	-1,58778625954198	104	1,70992366412214	23	-0,351145038167939	55	0,05	563	-0,511818181818182	-269	-0,274489795918367	
39808	89195,3125	1860	-1,63855421686747	2183	2,25301204819277	1279	9,25301204819277	2240	-1,37339055793991	3392	-2,0797057020233	-16000	9,80993255671367	-32	0,213740458015267	-14	0,488549618320611	98	-1,49618320610687	51	0,0463636363636364	577	-0,524545454545455	-270	-0,275510204081633	
40448	89214,84375	1861	-1,63855421686747	2183	2,24096385542169	1272	9,33734939759036	2304	-1,41263028816677	3328	-2,04046597179644	-16128	9,88841201716738	-18	0,687022900763359	-45	0,274809160305344	84	-1,2824427480916	48	0,0436363636363636	599	-0,544545454545455	-270	-0,275510204081633	
41088	89234,375	1858	-1,62650602409639	2182	2,27710843373494	1274	9,31325301204819	2240	-1,37339055793991	3456	-2,11894543225015	-16000	9,80993255671367	-123	0,809160305343511	-53	1,87786259541985	84	-1,2824427480916	46	0,0418181818181818	582	-0,529090909090909	-279	-0,28469387755102	
41728	89253,90625	1864	-1,59036144578313	2179	2,20481927710843	1279	9,25301204819277	2176	-1,33415082771306	3456	-2,11894543225015	-16000	9,80993255671367	-164	1,86259541984733	-122	2,50381679389313	94	-1,43511450381679	55	0,05	563	-0,511818181818182	-279	-0,28469387755102	
42368	89273,4375	1853	-1,83132530120482	2199	2,33734939759036	1282	9,21686746987952	2560	-1,56958920907419	3520	-2,15818516247701	-15872	9,73145309625996	-185	1,9236641221374	-126	2,82442748091603	44	-0,67175572519084	43	0,0390909090909091	589	-0,535454545454545	-271	-0,276530612244898	
43008	89292,96875	1861	-1,91566265060241	2206	2,24096385542169	1276	9,28915662650602	2880	-1,76578786020846	3264	-2,00122624156959	-16000	9,80993255671367	-110	1,40458015267176	-92	1,6793893129771	43	-0,656488549618321	53	0,0481818181818182	577	-0,524545454545455	-272	-0,277551020408163	
43648	89312,5	1881	-1,72289156626506	2190	2	1266	9,40963855421687	2112	-1,2949110974862	2880	-1,76578786020846	-16192	9,92765174739424	-10	0,717557251908397	-47	0,152671755725191	93	-1,41984732824427	56	0,0509090909090909	572	-0,52	-271	-0,276530612244898	
44288	89332,03125	1825	-2,42168674698795	2248	2,67469879518072	1266	9,40963855421687	3136	-1,92274678111588	4096	-2,5113427345187	-16448	10,0846106683017	-68	1,08396946564885	-71	1,0381679389313	710	-10,8396946564885	50	0,0454545454545455	563	-0,511818181818182	-270	-0,275510204081633	
44928	89351,5625	1873	-1,96385542168675	2210	2,09638554216868	1257	9,51807228915663	2880	-1,76578786020846	3392	-2,0797057020233	-16384	10,0453709380748	-143	0,656488549618321	-43	2,18320610687023	-220	3,3587786259542	49	0,0445454545454545	590	-0,536363636363636	-277	-0,28265306122449	
45568	89371,09375	1871	-1,62650602409639	2182	2,12048192771084	1256	9,53012048192771	2688	-1,6480686695279	3200	-1,96198651134273	-16384	10,0453709380748	-26	-0,977099236641221	64	0,396946564885496	193	-2,94656488549618	49	0,0445454545454545	598	-0,543636363636364	-275	-0,280612244897959	
46208	89390,625	1855	-1,49397590361446	2171	2,31325301204819	1270	9,36144578313253	2304	-1,41263028816677	3520	-2,15818516247701	-16320	10,0061312078479	-87	1,75572519083969	-115	1,32824427480916	336	-5,12977099236641	49	0,0445454545454545	570	-0,518181818181818	-269	-0,274489795918367	
46848	89410,15625	1846	-1,40963855421687	2164	2,42168674698795	1275	9,30120481927711	1728	-1,05947271612508	3456	-2,11894543225015	-16064	9,84917228694053	-200	0,320610687022901	-21	3,05343511450382	313	-4,77862595419847	49	0,0445454545454545	568	-0,516363636363636	-273	-0,278571428571429	
47488	89429,6875	1837	-1,32530120481928	2157	2,53012048192771	1280	9,24096385542169	1920	-1,17719190680564	3840	-2,35438381361128	-15936	9,77069282648682	-153	1,22137404580153	-80	2,33587786259542	229	-3,49618320610687	51	0,0463636363636364	582	-0,529090909090909	-279	-0,28469387755102	
48128	89449,21875	1844	-1,57831325301205	2178	2,44578313253012	1258	9,50602409638554	1984	-1,2164316370325	3648	-2,23666462293072	-16256	9,96689147762109	-87	0,625954198473282	-41	1,32824427480916	135	-2,06106870229008	52	0,0472727272727273	586	-0,532727272727273	-275	-0,280612244897959	
48768	89468,75	1858	-1,69879518072289	2188	2,27710843373494	1266	9,40963855421687	2304	-1,41263028816677	3392	-2,0797057020233	-16256	9,96689147762109	-76	-0,290076335877863	19	1,16030534351145	56	-0,854961832061069	40	0,0363636363636364	581	-0,528181818181818	-279	-0,28469387755102	
